Week,FIPS,County,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
"2015-12-29","13095","Dougherty County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13097","Douglas County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13099","Early County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13101","Echols County","GA","0.70","99.30","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13103","Effingham County","GA","99.26","0.74","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13105","Elbert County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13107","Emanuel County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13109","Evans County","GA","95.84","4.16","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13111","Fannin County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13113","Fayette County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13115","Floyd County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13117","Forsyth County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13119","Franklin County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13121","Fulton County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13123","Gilmer County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13125","Glascock County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13127","Glynn County","GA","0.00","100.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13129","Gordon County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13131","Grady County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13133","Greene County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13135","Gwinnett County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13137","Habersham County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13139","Hall County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13141","Hancock County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13143","Haralson County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13145","Harris County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13147","Hart County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13149","Heard County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13151","Henry County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13153","Houston County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13155","Irwin County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13157","Jackson County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13159","Jasper County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13161","Jeff Davis County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13163","Jefferson County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13165","Jenkins County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13167","Johnson County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13169","Jones County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13171","Lamar County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13173","Lanier County","GA","95.46","4.54","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13175","Laurens County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13177","Lee County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13179","Liberty County","GA","0.42","99.58","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13181","Lincoln County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13183","Long County","GA","0.00","100.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13185","Lowndes County","GA","97.91","2.09","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13187","Lumpkin County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13189","McDuffie County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13191","McIntosh County","GA","0.00","100.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13193","Macon County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13195","Madison County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13197","Marion County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13199","Meriwether County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13201","Miller County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13205","Mitchell County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13207","Monroe County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13209","Montgomery County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13211","Morgan County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13213","Murray County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13215","Muscogee County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13217","Newton County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13219","Oconee County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13221","Oglethorpe County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13223","Paulding County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13225","Peach County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13227","Pickens County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13229","Pierce County","GA","0.00","100.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13231","Pike County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13233","Polk County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13235","Pulaski County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13237","Putnam County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13239","Quitman County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13241","Rabun County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13243","Randolph County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13245","Richmond County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13247","Rockdale County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13249","Schley County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13251","Screven County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13253","Seminole County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13255","Spalding County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13257","Stephens County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13259","Stewart County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13261","Sumter County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13263","Talbot County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13265","Taliaferro County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13267","Tattnall County","GA","91.39","8.61","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13269","Taylor County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13271","Telfair County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13273","Terrell County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13275","Thomas County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13277","Tift County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13279","Toombs County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13281","Towns County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13283","Treutlen County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13285","Troup County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13287","Turner County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13289","Twiggs County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13291","Union County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13293","Upson County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13295","Walker County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13297","Walton County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13299","Ware County","GA","12.01","87.99","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13301","Warren County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13303","Washington County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13305","Wayne County","GA","2.54","97.46","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13307","Webster County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13309","Wheeler County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13311","White County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13313","Whitfield County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13315","Wilcox County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13317","Wilkes County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13319","Wilkinson County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","13321","Worth County","GA","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","15001","Hawaii County","HI","45.93","54.07","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","15003","Honolulu County","HI","60.11","39.89","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","15005","Kalawao County","HI","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","15007","Kauai County","HI","63.59","36.41","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","15009","Maui County","HI","92.08","7.92","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16001","Ada County","ID","0.00","100.00","42.43","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16003","Adams County","ID","0.00","100.00","100.00","26.10","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16005","Bannock County","ID","69.65","30.35","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16007","Bear Lake County","ID","68.95","31.05","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16009","Benewah County","ID","0.00","100.00","100.00","100.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16011","Bingham County","ID","10.89","89.11","4.17","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16013","Blaine County","ID","0.00","100.00","50.56","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16015","Boise County","ID","0.00","100.00","63.88","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16017","Bonner County","ID","5.30","94.70","47.58","29.65","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16019","Bonneville County","ID","43.08","56.92","0.63","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16021","Boundary County","ID","58.19","41.81","8.09","1.65","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16023","Butte County","ID","0.00","100.00","96.00","6.85","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16025","Camas County","ID","0.00","100.00","50.45","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16027","Canyon County","ID","0.00","100.00","44.15","12.16","2.65","0.00","2015-12-29","2016-01-04"
"2015-12-29","16029","Caribou County","ID","99.98","0.02","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16031","Cassia County","ID","68.42","31.58","3.42","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16033","Clark County","ID","0.00","100.00","100.00","81.23","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16035","Clearwater County","ID","0.00","100.00","100.00","100.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16037","Custer County","ID","0.00","100.00","25.87","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16039","Elmore County","ID","0.00","100.00","55.27","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16041","Franklin County","ID","98.96","1.04","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16043","Fremont County","ID","0.00","100.00","73.95","0.82","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16045","Gem County","ID","0.00","100.00","100.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16047","Gooding County","ID","0.00","100.00","100.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16049","Idaho County","ID","0.00","100.00","100.00","47.32","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16051","Jefferson County","ID","0.00","100.00","81.51","40.38","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16053","Jerome County","ID","0.00","100.00","90.01","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16055","Kootenai County","ID","0.00","100.00","100.00","100.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16057","Latah County","ID","0.00","100.00","100.00","100.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16059","Lemhi County","ID","0.00","100.00","46.69","0.29","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16061","Lewis County","ID","0.00","100.00","100.00","100.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16063","Lincoln County","ID","0.00","100.00","93.34","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16065","Madison County","ID","0.00","100.00","18.34","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16067","Minidoka County","ID","0.00","100.00","12.36","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16069","Nez Perce County","ID","0.00","100.00","100.00","99.94","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16071","Oneida County","ID","83.39","16.61","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16073","Owyhee County","ID","0.00","100.00","95.00","33.38","11.86","0.00","2015-12-29","2016-01-04"
"2015-12-29","16075","Payette County","ID","0.00","100.00","100.00","14.80","3.43","0.00","2015-12-29","2016-01-04"
"2015-12-29","16077","Power County","ID","30.97","69.03","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16079","Shoshone County","ID","0.00","100.00","100.00","100.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16081","Teton County","ID","6.10","93.90","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16083","Twin Falls County","ID","3.10","96.90","81.41","28.34","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16085","Valley County","ID","0.00","100.00","100.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","16087","Washington County","ID","0.00","100.00","100.00","29.67","2.69","0.00","2015-12-29","2016-01-04"
"2015-12-29","17001","Adams County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17003","Alexander County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17005","Bond County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17007","Boone County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17009","Brown County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17011","Bureau County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17013","Calhoun County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17015","Carroll County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17017","Cass County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17019","Champaign County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17021","Christian County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17023","Clark County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17025","Clay County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17027","Clinton County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17029","Coles County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17031","Cook County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17033","Crawford County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17035","Cumberland County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17037","DeKalb County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17039","De Witt County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17041","Douglas County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17043","DuPage County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17045","Edgar County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17047","Edwards County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17049","Effingham County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17051","Fayette County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17053","Ford County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17055","Franklin County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17057","Fulton County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17059","Gallatin County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17061","Greene County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17063","Grundy County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17065","Hamilton County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17067","Hancock County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17069","Hardin County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17071","Henderson County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17073","Henry County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17075","Iroquois County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17077","Jackson County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17079","Jasper County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17081","Jefferson County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17083","Jersey County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17085","Jo Daviess County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17087","Johnson County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17089","Kane County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17091","Kankakee County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17093","Kendall County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17095","Knox County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17097","Lake County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17099","La Salle County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17101","Lawrence County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17103","Lee County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17105","Livingston County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17107","Logan County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17109","McDonough County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17111","McHenry County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17113","McLean County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17115","Macon County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17117","Macoupin County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17119","Madison County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17121","Marion County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17123","Marshall County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17125","Mason County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17127","Massac County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17129","Menard County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17131","Mercer County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17133","Monroe County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17135","Montgomery County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17137","Morgan County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17139","Moultrie County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17141","Ogle County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17143","Peoria County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17145","Perry County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
"2015-12-29","17147","Piatt County","IL","100.00","0.00","0.00","0.00","0.00","0.00","2015-12-29","2016-01-04"
